,Python_Score,ML_Score,NLP_Score,DL_Score,Num_of_Skills,PG_Score,UG_Score,12_Score,10_Score,availability,score
205,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.0,0.8800000000000001,1.0,1.0,1,0.7022857142857143
1002,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2698412698412698,0.8550000000000001,0.0,1.0,1.0,1,0.6989920634920634
461,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.19047619047619047,0.0,0.89,1.0,1.0,1,0.6985238095238095
352,1.0,1.0,0.0,1.0,0.2222222222222222,0.0,0.82,1.0,1.0,1,0.6931111111111111
454,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.0,0.817,1.0,1.0,1,0.692811111111111
985,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3492063492063492,0.75,0.0,1.0,1.0,1,0.6924603174603174
105,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.751,1.0,1.0,1,0.6917666666666666
774,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.15873015873015872,0.0,0.78,1.0,1.0,1,0.685936507936508
182,1.0,1.0,1.0,0.6666666666666666,0.42857142857142855,0.0,0.968,1.0,0.0,1,0.6848952380952381
591,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4126984126984127,0.0,0.96,1.0,1.0,1,0.6833015873015872
228,1.0,1.0,1.0,0.6666666666666666,0.31746031746031744,0.0,0.0,1.0,1.0,1,0.6825396825396826
516,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.23809523809523808,0.0,0.7,1.0,1.0,1,0.6819047619047619
549,1.0,0.6666666666666666,1.0,0.0,0.30158730158730157,0.0,1.0,1.0,1.0,1,0.6817460317460318
679,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.15873015873015872,0.8119999999999999,0.8939999999999999,1.0,1.0,1,0.6785365079365079
726,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.19047619047619047,0.0,1.0,1.0,1.0,1,0.6761904761904761
595,1.0,1.0,1.0,1.0,0.12698412698412698,0.0,0.683,0.0,1.0,1,0.6746492063492063
162,0.6666666666666666,1.0,1.0,1.0,0.15873015873015872,0.0,0.0,1.0,1.0,1,0.6746031746031745
89,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.0,0.9650000000000001,1.0,1.0,1,0.6742777777777778
633,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.0,0.93,1.0,1.0,1,0.673952380952381
733,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2698412698412698,0.924,0.0,1.0,1.0,1,0.6725587301587301
422,1.0,1.0,1.0,1.0,0.2222222222222222,0.8699999999999999,0.714,0.0,0.0,1,0.6695111111111112
886,1.0,1.0,0.0,0.6666666666666666,0.20634920634920634,0.0,0.923,1.0,1.0,1,0.669284126984127
1101,1.0,1.0,0.6666666666666666,1.0,0.1746031746031746,0.9380000000000001,0.0,1.0,0.0,1,0.6691968253968255
1014,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.5079365079365079,0.767,0.6675,1.0,1.0,1,0.6688468253968254
1005,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.1746031746031746,0.96,0.9650000000000001,1.0,1.0,1,0.6678968253968254
674,1.0,1.0,0.6666666666666666,1.0,0.2222222222222222,0.893,0.0,1.0,0.0,1,0.6670777777777778
242,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.23809523809523808,0.0,0.876,1.0,1.0,1,0.6661714285714285
671,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.9,0.9199999999999999,1.0,1.0,1,0.6653333333333333
420,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.0,0.875,1.0,1.0,1,0.6652777777777777
1067,1.0,1.0,0.6666666666666666,1.0,0.07936507936507936,0.0,0.93,0.0,1.0,1,0.6636349206349207
166,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.0,0.9,1.0,1.0,1,0.6622222222222222
259,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.30158730158730157,0.0,0.786,1.0,1.0,1,0.6603460317460317
738,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3492063492063492,0.0,0.76,1.0,1.0,1,0.6601269841269841
830,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.31746031746031744,0.0,0.774,1.0,1.0,1,0.6599396825396825
295,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.20634920634920634,0.828,0.0,1.0,1.0,1,0.6597841269841269
707,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5238095238095237,0.0,0.0,1.0,1.0,1,0.6595238095238095
829,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.2222222222222222,0.78,0.7,1.0,1.0,1,0.6591111111111111
1066,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1746031746031746,0.0,0.798,1.0,1.0,1,0.6551968253968253
652,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.15873015873015872,0.0,0.8,1.0,1.0,1,0.6546031746031746
233,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.807,0.0,1.0,1.0,1,0.6529222222222222
868,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,1.0,1,0.65
178,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4126984126984127,0.0,0.611,1.0,1.0,1,0.6484015873015873
737,1.0,0.6666666666666666,0.0,0.0,0.2857142857142857,0.8220000000000001,0.8089999999999999,1.0,1.0,1,0.6440523809523809
608,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3968253968253968,0.0,0.9,1.0,1.0,1,0.6431746031746032
29,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25396825396825395,0.554,0.728,1.0,1.0,1,0.6408984126984126
417,0.6666666666666666,1.0,0.0,0.6666666666666666,0.1111111111111111,0.9925,0.0,1.0,1.0,1,0.6381388888888888
800,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2698412698412698,0.0,0.9,1.0,1.0,1,0.6368253968253968
495,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.1746031746031746,0.0,0.9470000000000001,1.0,1.0,1,0.636763492063492
161,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.49206349206349204,0.0,0.788,1.0,1.0,1,0.6367365079365079
186,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.23809523809523808,0.0,0.9119999999999999,1.0,1.0,1,0.6364380952380952
1083,1.0,1.0,0.0,0.3333333333333333,0.36507936507936506,0.0,0.8460000000000001,1.0,1.0,1,0.6361873015873015
852,1.0,0.6666666666666666,0.0,0.6666666666666666,0.23809523809523808,0.0,0.909,1.0,1.0,1,0.6361380952380952
1133,1.0,0.3333333333333333,1.0,1.0,0.2857142857142857,0.0,0.877,1.0,0.0,1,0.6353190476190477
482,1.0,0.6666666666666666,1.0,0.6666666666666666,0.31746031746031744,0.0,0.86,1.0,0.0,1,0.6352063492063492
576,1.0,1.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.0,0.9019999999999999,1.0,0.0,1,0.6346444444444445
953,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.30158730158730157,0.0,0.8550000000000001,1.0,1.0,1,0.6339126984126984
368,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.19047619047619047,0.0,0.9,1.0,1.0,1,0.6328571428571428
328,1.0,0.6666666666666666,0.0,0.6666666666666666,0.23809523809523808,0.0,0.852,1.0,1.0,1,0.6304380952380952
320,1.0,0.6666666666666666,0.0,0.6666666666666666,0.14285714285714285,0.0,0.898,1.0,1.0,1,0.6302761904761904
847,1.0,0.6666666666666666,0.0,0.6666666666666666,0.15873015873015872,0.0,0.86,1.0,1.0,1,0.6272698412698412
476,1.0,0.6666666666666666,0.0,0.6666666666666666,0.19047619047619047,0.0,0.841,1.0,1.0,1,0.6269571428571428
550,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.76,0.736,0.0,1.0,1,0.6234095238095237
195,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.12698412698412698,0.0,0.8300000000000001,1.0,1.0,1,0.6226825396825396
798,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.19047619047619047,0.0,0.78,1.0,1.0,1,0.6208571428571428
530,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.0,0.8,1.0,1.0,1,0.6204761904761904
735,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4603174603174603,0.0,0.96,1.0,1.0,0,0.6190158730158729
32,1.0,0.6666666666666666,0.0,0.6666666666666666,0.14285714285714285,0.0,0.763,1.0,1.0,1,0.6167761904761905
999,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.25396825396825395,0.0,0.9877777777777779,1.0,1.0,1,0.6114761904761905
661,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.2698412698412698,0.0,0.9789999999999999,1.0,1.0,1,0.6113920634920634
563,1.0,1.0,1.0,1.0,0.2222222222222222,0.0,0.0,1.0,0.0,1,0.6111111111111112
1111,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.30158730158730157,0.8,0.8109999999999999,0.0,1.0,1,0.6095126984126984
702,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.36507936507936506,0.774,0.8039999999999999,1.0,1.0,1,0.6093873015873016
1098,0.6666666666666666,0.6666666666666666,0.0,0.0,0.25396825396825395,0.85,0.783,1.0,1.0,1,0.609331746031746
130,0.6666666666666666,0.3333333333333333,0.0,1.0,0.2857142857142857,0.0,0.9480000000000001,1.0,1.0,1,0.6090857142857142
689,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.36507936507936506,0.0,0.908,1.0,1.0,1,0.6090539682539682
370,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1746031746031746,0.0,0.0,1.0,1.0,1,0.6087301587301587
578,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.12698412698412698,0.0,0.688,1.0,1.0,1,0.6084825396825396
748,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3492063492063492,0.0,0.9099999999999999,1.0,1.0,1,0.6084603174603174
1009,1.0,1.0,1.0,1.0,0.2857142857142857,0.0,0.9400000000000001,0.0,0.0,1,0.6082857142857143
184,0.6666666666666666,0.6666666666666666,0.0,0.0,0.19047619047619047,0.885,0.757,1.0,1.0,1,0.6070571428571429
1029,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.30158730158730157,0.0,0.9179999999999999,1.0,1.0,1,0.606879365079365
720,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.23809523809523808,0.0,0.944,1.0,0.0,1,0.6063047619047619
150,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.5079365079365079,0.0,0.8089999999999999,1.0,1.0,1,0.6062968253968254
752,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.1746031746031746,0.9725,0.0,1.0,1.0,1,0.6059801587301586
784,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25396825396825395,0.0,0.9099999999999999,1.0,0.0,1,0.6036984126984126
1094,0.6666666666666666,0.6666666666666666,0.0,0.0,0.12698412698412698,0.8859999999999999,0.748,1.0,1.0,1,0.6030825396825397
30,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.19047619047619047,0.0,0.59,1.0,1.0,1,0.6018571428571428
662,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.0,0.787,1.0,1.0,1,0.6009222222222221
558,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.19047619047619047,0.0,0.909,1.0,1.0,1,0.6004238095238095
285,0.6666666666666666,0.6666666666666666,0.0,0.0,0.14285714285714285,0.752,0.8373,1.0,1.0,1,0.5994061904761905
468,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.36507936507936506,0.8109999999999999,0.0,1.0,1.0,1,0.5993539682539681
